Timestamp,Gyro_X_dps,Gyro_Y_dps,Gyro_Z_dps,Accel_X_mps2,Accel_Y_mps2,Accel_Z_mps2
5.412090,0.366211,-0.259399,0.148748,-0.056882,8.272397,4.854689
5.427728,0.335693,-0.350952,0.141118,-0.062869,8.319699,4.831936
5.443409,0.297546,-0.282288,-0.003840,-0.048499,8.274793,4.854689
5.459091,0.343323,-0.358582,-0.087764,-0.085622,8.297545,4.855288
5.474693,0.350952,-0.328064,-0.125911,-0.054487,8.272397,4.846306
5.491172,0.320435,-0.244141,0.026677,-0.092807,8.298742,4.825350
5.506764,0.198364,-0.205994,0.003789,-0.058079,8.271799,4.852892
5.522441,0.228882,-0.205994,0.034307,-0.058079,8.290958,4.836127
5.538666,0.305176,-0.106812,0.072454,-0.038919,8.289762,4.860077
5.554345,0.572205,-0.167847,-0.057246,-0.029339,8.318501,4.872652
5.570012,0.465393,-0.167847,-0.072505,-0.105980,8.277187,4.876842
5.585663,0.480652,-0.251770,0.064824,-0.043110,8.281978,4.870256
5.601584,0.534058,-0.312805,-0.103022,-0.053289,8.286768,4.862473
5.617475,0.404358,-0.282288,0.118230,-0.094005,8.275392,4.847504
5.633578,0.282288,-0.267029,0.087712,-0.043110,8.272397,4.855288
5.650075,0.297546,-0.404358,0.034307,-0.078437,8.276588,4.858880
5.666017,0.480652,-0.190735,0.034307,-0.066462,8.265212,4.859479
5.681899,0.434875,-0.152588,-0.034358,-0.058079,8.136480,4.848701
5.697884,0.396729,-0.434875,-0.034358,-0.086221,8.310119,4.822955
5.713533,0.465393,-0.282288,0.057195,-0.042512,8.268805,4.840918
5.729202,0.160217,-0.228882,-0.003840,-0.080832,8.290360,4.858281
5.745646,0.328064,0.038147,0.225042,-0.029339,15.672409,8.248431
